datetime,city,country,latitude,longitude,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,wind_speed_10m,surface_pressure,uv_index,dew_point_2m,pm10,pm25,nitrogen_dioxide,sulphur_dioxide,ozone
2023-08-03T18:00:00,Los Angeles,USA,34.0522,-118.2437,16.92,43.9,17.67,0.4,8.31,1014.1,7.47,4.6,28.1,9.5,12.0,9.6,16.0
2023-08-03T19:00:00,Sydney,Australia,-33.8688,151.2093,3.62,58.6,2.79,0.05,1.28,1002.2,3.68,-4.05,15.8,7.1,15.1,5.0,31.9
2023-08-03T20:00:00,Los Angeles,USA,34.0522,-118.2437,17.19,48.8,19.4,0.84,2.15,1031.1,5.21,6.77,8.4,2.5,9.6,8.3,9.4
2023-08-03T21:00:00,Sao Paulo,Brazil,-23.5558,-46.6396,13.99,63.9,14.74,0.06,0.04,1011.0,5.52,6.68,62.7,34.7,5.9,8.8,12.4
2023-08-03T22:00:00,Los Angeles,USA,34.0522,-118.2437,10.44,53.9,13.39,0.03,6.29,1040.4,6.13,1.3,37.8,9.8,15.9,7.6,21.3
2023-08-03T23:00:00,Los Angeles,USA,34.0522,-118.2437,15.9,22.7,13.28,0.23,6.42,1003.6,7.22,0.84,75.8,18.4,23.9,7.2,4.9
2023-08-04T00:00:00,London,UK,51.5074,-0.1278,18.56,60.4,17.74,0.14,4.49,1030.3,5.26,9.28,50.5,11.7,12.8,4.2,32.6
2023-08-04T01:00:00,Tokyo,Japan,35.6762,139.6503,27.71,46.6,28.31,0.11,4.39,991.1,4.95,19.29,1.0,11.5,29.2,8.0,25.2
2023-08-04T02:00:00,London,UK,51.5074,-0.1278,17.85,51.1,18.25,0.01,4.6,999.2,6.77,8.79,52.5,7.4,23.2,16.7,20.3
2023-08-04T03:00:00,Tokyo,Japan,35.6762,139.6503,19.86,73.6,15.53,0.07,3.65,1013.3,5.67,13.2,53.0,15.7,15.5,10.0,13.8
2023-08-04T04:00:00,Beijing,China,39.9042,116.4074,18.07,38.3,13.66,0.05,3.08,993.3,6.41,5.26,56.7,25.8,19.9,14.5,12.1
2023-08-04T05:00:00,Tokyo,Japan,35.6762,139.6503,9.42,49.5,7.76,0.08,6.18,1012.2,0.36,-1.79,30.3,4.4,12.4,11.0,23.7
2023-08-04T06:00:00,Beijing,China,39.9042,116.4074,16.41,46.5,16.0,0.14,1.36,1026.5,0.72,6.08,8.2,0.5,27.2,16.5,21.2
2023-08-04T07:00:00,Johannesburg,South Africa,-26.2041,28.0473,18.67,76.0,20.44,0.01,6.17,1025.0,4.58,13.31,21.2,0.0,20.1,13.2,22.8
2023-08-04T08:00:00,Tokyo,Japan,35.6762,139.6503,19.04,97.8,19.01,0.21,5.02,1000.1,2.68,17.8,31.2,5.6,0.0,6.3,13.7
2023-08-04T09:00:00,Johannesburg,South Africa,-26.2041,28.0473,6.49,69.1,7.82,1.32,1.69,998.8,4.91,0.18,35.7,20.0,14.5,12.9,10.5
2023-08-04T10:00:00,Beijing,China,39.9042,116.4074,16.73,37.8,9.91,0.11,7.26,996.7,7.33,1.86,27.4,3.0,32.4,20.0,7.9
2023-08-04T11:00:00,Johannesburg,South Africa,-26.2041,28.0473,14.89,80.8,19.39,0.19,6.69,1004.2,8.5,11.69,12.5,9.2,20.7,10.4,18.5
2023-08-04T12:00:00,Cairo,Egypt,30.0444,31.2357,16.65,72.3,21.05,0.26,0.76,1005.4,5.37,11.4,63.0,50.3,28.4,9.5,8.1
2023-08-04T13:00:00,Delhi,India,28.65195,77.23149,13.86,65.2,15.59,1.77,5.68,999.5,6.48,5.85,68.7,17.5,22.0,17.6,5.6
2023-08-04T14:00:00,Johannesburg,South Africa,-26.2041,28.0473,20.03,74.8,19.81,0.25,6.57,1031.7,0.64,14.71,23.9,7.7,8.9,5.6,18.6
2023-08-04T15:00:00,London,UK,51.5074,-0.1278,9.89,19.8,9.65,3.35,3.56,1017.2,6.45,-6.29,16.5,0.0,22.2,6.1,24.7
2023-08-04T16:00:00,Tokyo,Japan,35.6762,139.6503,24.55,53.9,21.62,0.47,5.74,1005.1,3.44,14.93,37.4,12.3,33.7,15.7,18.7
2023-08-04T17:00:00,Paris,France,48.8566,2.3522,15.67,47.5,13.04,0.08,1.73,999.5,7.22,5.09,2.7,6.4,24.5,6.2,12.2
2023-08-04T18:00:00,Tokyo,Japan,35.6762,139.6503,14.9,65.3,16.72,0.09,7.16,1011.3,4.5,8.39,50.9,1.0,4.3,7.8,19.6
2023-08-04T19:00:00,Beijing,China,39.9042,116.4074,23.78,85.4,22.77,0.1,5.89,992.5,6.3,20.02,59.4,13.5,24.5,11.6,33.8
2023-08-04T20:00:00,Sydney,Australia,-33.8688,151.2093,10.75,40.6,13.68,0.15,3.2,997.7,3.82,-1.72,12.1,0.0,8.7,10.9,7.9
2023-08-04T21:00:00,Los Angeles,USA,34.0522,-118.2437,21.02,64.5,20.8,1.33,4.65,1024.8,0.0,16.08,58.7,25.6,10.7,9.8,19.5
2023-08-04T22:00:00,Beijing,China,39.9042,116.4074,17.26,63.0,17.73,0.53,6.08,1003.6,1.69,9.96,31.1,10.6,17.7,18.8,5.6
2023-08-04T23:00:00,Beijing,China,39.9042,116.4074,14.79,60.5,11.6,0.17,5.03,1023.1,3.93,8.14,31.0,6.6,31.2,15.7,17.1
2023-08-05T00:00:00,Sydney,Australia,-33.8688,151.2093,20.59,59.0,21.19,0.02,3.37,1009.4,5.52,13.05,40.1,0.0,27.6,13.6,34.7
2023-08-05T01:00:00,Delhi,India,28.65195,77.23149,20.19,85.0,20.72,0.09,5.86,1024.3,0.0,17.1,29.6,15.0,19.7,13.3,20.5
2023-08-05T02:00:00,Sao Paulo,Brazil,-23.5558,-46.6396,21.58,77.7,23.08,0.49,1.15,999.3,5.4,18.11,53.0,10.8,16.2,7.7,0.0
2023-08-05T03:00:00,Johannesburg,South Africa,-26.2041,28.0473,19.19,76.0,17.97,0.39,5.53,1004.2,2.85,13.31,62.8,19.5,7.8,5.2,7.6
2023-08-05T04:00:00,Beijing,China,39.9042,116.4074,12.04,99.0,10.57,1.46,3.95,1008.5,5.92,11.66,62.9,30.7,19.0,13.6,0.0
2023-08-05T05:00:00,Johannesburg,South Africa,-26.2041,28.0473,12.43,60.4,12.03,0.06,6.31,986.5,5.46,4.18,23.4,12.2,2.4,8.6,32.6
2023-08-05T06:00:00,Paris,France,48.8566,2.3522,19.82,41.0,19.39,2.47,3.2,1030.4,6.59,5.48,27.9,16.0,13.7,14.1,5.7
2023-08-05T07:00:00,Los Angeles,USA,34.0522,-118.2437,12.92,82.7,14.62,0.67,3.02,998.5,5.97,9.16,44.3,16.3,15.3,17.1,6.3
2023-08-05T08:00:00,Sydney,Australia,-33.8688,151.2093,15.8,58.1,16.42,0.07,5.28,1004.2,2.43,6.66,10.7,6.2,12.8,8.8,8.4
2023-08-05T09:00:00,Tokyo,Japan,35.6762,139.6503,17.88,69.7,19.96,0.79,8.1,1024.2,8.16,11.44,14.0,2.2,17.4,5.5,25.9
2023-08-05T10:00:00,Cairo,Egypt,30.0444,31.2357,26.51,77.9,26.6,0.17,4.26,1019.7,1.44,22.19,59.2,24.8,17.5,6.1,21.1
2023-08-05T11:00:00,Johannesburg,South Africa,-26.2041,28.0473,11.76,92.9,12.12,0.11,3.59,1017.6,3.39,9.55,14.8,2.9,33.0,5.2,24.3
2023-08-05T12:00:00,London,UK,51.5074,-0.1278,18.33,37.3,19.91,0.02,7.21,1008.9,5.56,5.76,28.1,0.0,21.9,8.9,28.1
2023-08-05T13:00:00,Tokyo,Japan,35.6762,139.6503,20.04,81.1,20.34,0.21,2.52,1033.4,7.07,18.13,42.3,14.8,29.9,0.7,28.0
2023-08-05T14:00:00,Delhi,India,28.65195,77.23149,6.76,90.1,4.71,0.04,5.98,1009.8,8.46,4.13,30.4,9.6,40.1,18.6,22.7
2023-08-05T15:00:00,Los Angeles,USA,34.0522,-118.2437,16.71,33.6,19.55,0.68,2.84,1012.9,0.73,4.28,63.4,27.6,9.1,11.3,15.0
2023-08-05T16:00:00,Tokyo,Japan,35.6762,139.6503,19.46,93.2,18.59,1.38,4.68,1023.2,4.62,18.71,13.8,0.6,13.9,5.8,29.0
2023-08-05T17:00:00,Los Angeles,USA,34.0522,-118.2437,24.93,73.0,19.86,0.04,4.09,1009.3,7.34,20.5,48.0,7.8,9.0,11.2,0.0
2023-08-05T18:00:00,London,UK,51.5074,-0.1278,27.66,62.7,26.25,0.02,1.35,988.9,2.52,20.5,62.0,34.5,11.5,9.1,23.5
2023-08-05T19:00:00,Tokyo,Japan,35.6762,139.6503,20.57,20.6,19.94,1.49,5.49,1025.1,7.21,4.31,3.3,7.3,29.8,6.3,31.9
2023-08-05T20:00:00,Johannesburg,South Africa,-26.2041,28.0473,15.79,32.4,15.88,0.13,5.5,1004.3,1.73,1.81,64.0,5.7,22.3,11.2,12.7
2023-08-05T21:00:00,Paris,France,48.8566,2.3522,15.25,71.9,15.19,0.02,8.57,1026.9,5.32,6.24,25.2,0.0,13.4,6.6,16.8
2023-08-05T22:00:00,Tokyo,Japan,35.6762,139.6503,24.84,55.4,24.3,1.18,3.66,995.6,6.56,16.16,71.4,8.5,22.8,1.0,10.0
2023-08-05T23:00:00,Paris,France,48.8566,2.3522,8.73,61.4,9.28,0.38,3.17,1013.6,2.71,0.98,51.6,10.0,6.3,7.7,38.2
2023-08-06T00:00:00,London,UK,51.5074,-0.1278,22.18,29.8,24.9,0.03,1.28,1013.8,0.11,7.02,42.2,13.6,9.0,7.2,27.0
2023-08-06T01:00:00,Los Angeles,USA,34.0522,-118.2437,21.57,73.2,19.2,0.0,3.51,1006.5,5.31,16.44,16.1,0.0,15.4,9.5,0.0
2023-08-06T02:00:00,Sydney,Australia,-33.8688,151.2093,16.17,66.7,18.11,0.4,5.88,1029.7,7.13,10.57,30.0,1.6,23.7,2.1,37.5
2023-08-06T03:00:00,London,UK,51.5074,-0.1278,23.62,53.3,20.44,0.63,0.54,1005.1,7.26,14.26,25.2,0.0,13.5,14.3,20.4
2023-08-06T04:00:00,Beijing,China,39.9042,116.4074,17.85,75.0,20.38,2.08,0.4,1023.9,4.02,12.32,28.5,19.0,31.7,10.1,18.9
2023-08-06T05:00:00,Delhi,India,28.65195,77.23149,25.16,67.3,25.16,0.05,6.4,1025.7,5.33,18.17,63.8,11.5,37.1,19.0,16.1
2023-08-06T06:00:00,Johannesburg,South Africa,-26.2041,28.0473,12.7,56.2,9.21,0.01,2.57,1040.6,3.76,3.0,39.7,15.0,27.4,7.8,9.3
2023-08-06T07:00:00,London,UK,51.5074,-0.1278,16.74,84.1,20.03,0.01,7.96,1020.8,3.53,12.37,16.5,6.9,2.8,8.7,16.1
2023-08-06T08:00:00,Beijing,China,39.9042,116.4074,15.86,49.7,17.56,0.12,2.4,991.5,5.39,5.77,37.6,9.0,30.7,0.9,19.3
2023-08-06T09:00:00,Sydney,Australia,-33.8688,151.2093,18.03,71.5,17.84,0.16,2.34,1033.8,7.32,12.12,14.1,5.6,20.0,8.3,8.0
2023-08-06T10:00:00,Paris,France,48.8566,2.3522,26.69,69.0,25.62,1.02,5.39,1016.9,8.76,19.84,10.3,0.0,21.7,11.8,21.6
2023-08-06T11:00:00,Sydney,Australia,-33.8688,151.2093,10.6,95.6,8.28,0.24,7.15,1009.9,9.11,10.52,8.4,0.0,9.2,12.7,30.7
2023-08-06T12:00:00,London,UK,51.5074,-0.1278,11.73,70.5,11.6,0.06,3.96,985.4,5.55,5.91,24.9,7.7,13.2,3.5,13.6
2023-08-06T13:00:00,Tokyo,Japan,35.6762,139.6503,15.77,72.6,13.64,0.15,0.69,1006.5,5.06,10.45,36.8,13.7,6.2,6.1,21.8
2023-08-06T14:00:00,Delhi,India,28.65195,77.23149,18.15,37.4,22.56,0.01,2.74,1022.4,6.42,7.42,33.8,17.1,35.1,10.2,22.7
2023-08-06T15:00:00,Cairo,Egypt,30.0444,31.2357,19.83,44.0,16.4,1.22,5.35,1016.8,5.66,9.56,69.5,1.0,19.9,9.5,15.2
2023-08-06T16:00:00,Paris,France,48.8566,2.3522,17.68,68.9,18.34,1.22,6.39,1002.0,9.3,12.31,5.8,0.0,16.9,6.2,18.3
2023-08-06T17:00:00,Los Angeles,USA,34.0522,-118.2437,14.12,66.9,14.16,1.46,2.93,1013.6,5.91,7.5,60.6,15.3,25.3,4.7,23.2
2023-08-06T18:00:00,Sao Paulo,Brazil,-23.5558,-46.6396,4.56,54.0,6.47,0.03,5.16,984.0,5.71,-5.61,51.5,11.9,18.4,3.9,25.8
2023-08-06T19:00:00,Beijing,China,39.9042,116.4074,19.31,29.0,18.2,1.32,6.14,1007.0,7.89,6.46,11.8,5.8,35.7,14.5,11.5
2023-08-06T20:00:00,Sao Paulo,Brazil,-23.5558,-46.6396,7.94,52.7,6.81,0.15,3.95,1000.0,0.0,-0.99,42.0,0.0,20.2,12.1,0.0
2023-08-06T21:00:00,Delhi,India,28.65195,77.23149,14.35,100.0,14.39,0.29,7.19,1008.0,3.27,12.73,64.4,14.8,19.2,8.1,11.3
2023-08-06T22:00:00,Los Angeles,USA,34.0522,-118.2437,23.41,55.0,22.74,0.22,9.01,995.7,4.69,14.78,55.5,0.0,19.3,7.1,26.6
2023-08-06T23:00:00,Sao Paulo,Brazil,-23.5558,-46.6396,11.69,21.2,12.42,0.07,6.9,1001.4,7.43,-3.97,47.2,1.0,13.5,11.4,25.5
2023-08-07T00:00:00,London,UK,51.5074,-0.1278,9.32,71.6,7.63,0.09,6.71,1020.1,2.94,4.03,29.3,7.9,3.9,3.1,12.7
2023-08-07T01:00:00,Tokyo,Japan,35.6762,139.6503,19.6,92.6,19.94,1.65,3.07,1003.9,4.5,18.79,23.3,4.3,19.6,6.0,12.3
2023-08-07T02:00:00,Johannesburg,South Africa,-26.2041,28.0473,12.96,96.5,14.72,0.26,5.48,1007.5,4.22,10.72,59.0,3.2,23.6,7.2,9.1
2023-08-07T03:00:00,Delhi,India,28.65195,77.23149,15.08,61.0,14.35,0.07,0.66,990.2,7.01,8.73,48.7,38.8,29.8,19.1,23.2
2023-08-07T04:00:00,Johannesburg,South Africa,-26.2041,28.0473,8.46,63.9,10.17,0.16,4.42,1020.1,1.45,-0.14,63.2,21.5,29.2,8.2,8.4
2023-08-07T05:00:00,Paris,France,48.8566,2.3522,18.92,98.8,17.24,0.05,4.7,1007.3,6.89,18.2,39.5,0.0,1.0,7.1,33.3
2023-08-07T06:00:00,London,UK,51.5074,-0.1278,19.04,59.0,19.54,0.03,6.22,1015.2,5.86,9.71,60.5,6.3,26.4,0.0,15.7
2023-08-07T07:00:00,Sydney,Australia,-33.8688,151.2093,22.25,57.2,17.34,0.03,8.09,1008.5,7.74,14.08,18.8,6.4,21.2,6.1,15.0
2023-08-07T08:00:00,Los Angeles,USA,34.0522,-118.2437,11.77,68.4,10.62,0.12,5.38,1010.0,1.81,5.91,52.8,28.1,13.2,5.4,5.0
2023-08-07T09:00:00,Paris,France,48.8566,2.3522,19.61,76.1,21.39,0.23,1.5,1014.9,0.0,14.47,21.5,12.3,18.5,5.0,12.9
2023-08-07T10:00:00,Los Angeles,USA,34.0522,-118.2437,20.18,69.5,21.65,0.02,1.9,999.7,0.17,13.45,61.6,39.2,22.5,13.6,24.8
2023-08-07T11:00:00,Johannesburg,South Africa,-26.2041,28.0473,15.5,11.3,20.04,0.05,8.15,1013.9,11.0,-3.07,53.7,4.0,17.3,5.3,11.9
2023-08-07T12:00:00,Delhi,India,28.65195,77.23149,26.31,70.4,27.15,0.09,2.19,1007.2,4.74,20.7,74.4,61.9,28.6,11.0,18.4
2023-08-07T13:00:00,Beijing,China,39.9042,116.4074,20.78,69.3,23.19,0.03,0.94,1020.7,3.37,14.87,54.6,39.6,18.9,9.4,15.4
2023-08-07T14:00:00,Sao Paulo,Brazil,-23.5558,-46.6396,17.81,96.4,17.3,0.84,0.15,1031.2,6.89,16.08,1.3,0.0,20.7,5.7,25.6
2023-08-07T15:00:00,Sydney,Australia,-33.8688,151.2093,19.33,48.6,21.09,0.19,5.86,1005.3,10.08,8.06,18.1,8.6,10.5,6.0,8.6
2023-08-07T16:00:00,Sao Paulo,Brazil,-23.5558,-46.6396,12.29,100.0,11.57,1.98,1.84,1002.6,6.81,10.11,67.1,31.5,13.5,5.6,13.0
2023-08-07T17:00:00,Paris,France,48.8566,2.3522,25.61,28.4,25.5,1.83,2.93,993.8,1.78,11.51,43.0,7.6,3.0,4.5,24.0
2023-08-07T18:00:00,Sydney,Australia,-33.8688,151.2093,14.46,36.4,13.48,1.48,1.89,1015.1,3.6,1.09,29.6,1.6,10.0,11.4,46.9
2023-08-07T19:00:00,Cairo,Egypt,30.0444,31.2357,11.29,42.4,13.55,0.56,8.99,1003.3,4.37,-1.51,58.7,0.0,17.0,6.8,10.1
2023-08-07T20:00:00,Los Angeles,USA,34.0522,-118.2437,29.13,67.7,29.61,1.0,7.71,1021.3,1.75,23.65,40.7,8.8,1.9,9.6,15.3
2023-08-07T21:00:00,Beijing,China,39.9042,116.4074,16.39,81.5,13.12,0.37,5.68,1014.6,7.92,14.35,39.3,14.7,20.6,8.9,12.8
2023-08-07T22:00:00,London,UK,51.5074,-0.1278,19.72,60.2,18.96,1.04,1.49,1019.4,8.9,10.49,33.1,15.3,21.3,11.6,32.0
2023-08-07T23:00:00,Johannesburg,South Africa,-26.2041,28.0473,15.32,40.1,14.6,2.14,5.8,1022.1,6.53,4.26,32.4,3.6,31.0,16.7,32.6
2023-08-08T00:00:00,Tokyo,Japan,35.6762,139.6503,22.8,48.5,23.07,0.06,5.48,1019.0,4.92,10.0,56.2,8.7,22.7,6.6,36.2
2023-08-08T01:00:00,Delhi,India,28.65195,77.23149,17.38,58.6,17.41,0.81,6.57,1017.0,10.79,8.2,19.5,0.0,27.7,19.2,12.9
2023-08-08T02:00:00,Tokyo,Japan,35.6762,139.6503,17.58,89.9,17.35,0.67,6.11,1014.9,9.05,15.47,35.6,0.0,9.4,6.1,26.9
2023-08-08T03:00:00,Sydney,Australia,-33.8688,151.2093,11.06,58.1,10.61,0.65,3.98,998.2,4.9,2.64,28.5,8.9,28.0,0.6,18.5
2023-08-08T04:00:00,Los Angeles,USA,34.0522,-118.2437,15.48,66.2,16.9,0.05,6.66,1017.1,4.16,9.41,30.9,10.7,20.8,8.8,4.1
2023-08-08T05:00:00,Johannesburg,South Africa,-26.2041,28.0473,14.53,38.6,12.35,0.35,1.51,1010.0,4.41,1.64,27.9,13.2,13.4,11.1,17.4
2023-08-08T06:00:00,Cairo,Egypt,30.0444,31.2357,25.14,76.2,24.72,0.02,3.19,993.2,6.84,19.78,3.6,1.1,30.0,9.6,9.9
2023-08-08T07:00:00,Sydney,Australia,-33.8688,151.2093,16.93,50.9,16.73,1.6,5.07,992.0,6.46,6.72,36.8,0.0,21.0,3.8,26.5
2023-08-08T08:00:00,Paris,France,48.8566,2.3522,24.72,67.8,25.49,0.08,7.81,1025.1,4.04,14.85,50.1,0.0,19.3,5.1,24.8
2023-08-08T09:00:00,Sydney,Australia,-33.8688,151.2093,9.4,60.1,5.99,0.07,6.29,1006.3,5.71,1.03,36.1,8.3,20.5,2.5,21.3
2023-08-08T10:00:00,Sao Paulo,Brazil,-23.5558,-46.6396,15.86,96.4,19.82,0.07,1.75,1038.4,5.79,15.72,26.7,14.0,25.5,4.6,6.9
2023-08-08T11:00:00,Los Angeles,USA,34.0522,-118.2437,18.85,60.2,19.96,0.07,3.55,1014.1,6.65,11.89,30.5,6.8,10.8,14.3,12.3
2023-08-08T12:00:00,Paris,France,48.8566,2.3522,16.23,63.3,19.46,0.02,3.36,1013.3,7.03,10.12,19.4,10.7,16.9,9.6,32.4
2023-08-08T13:00:00,Paris,France,48.8566,2.3522,16.5,75.5,16.81,0.19,4.12,1022.5,3.58,11.2,15.0,0.6,0.0,6.0,19.3
2023-08-08T14:00:00,Tokyo,Japan,35.6762,139.6503,23.85,41.6,22.85,0.52,4.95,1016.5,7.21,12.67,17.9,13.9,0.0,11.6,24.4
2023-08-08T15:00:00,Beijing,China,39.9042,116.4074,26.27,55.3,25.28,0.4,4.08,1001.9,3.22,16.28,68.7,24.1,27.2,12.3,16.0
2023-08-08T16:00:00,Cairo,Egypt,30.0444,31.2357,18.74,75.5,19.97,0.19,2.38,1007.3,5.28,14.37,32.5,20.2,21.0,10.9,13.2
2023-08-08T17:00:00,Cairo,Egypt,30.0444,31.2357,27.56,75.8,29.65,0.11,6.72,994.9,6.82,23.06,57.4,6.0,10.8,11.6,0.0
2023-08-08T18:00:00,Johannesburg,South Africa,-26.2041,28.0473,17.96,63.0,21.85,0.11,5.95,1012.9,5.29,10.49,14.7,9.9,25.6,12.3,19.1
2023-08-08T19:00:00,Sao Paulo,Brazil,-23.5558,-46.6396,13.76,37.3,11.26,0.01,5.43,1005.8,1.74,0.56,30.6,0.0,18.0,15.2,10.1
2023-08-08T20:00:00,Los Angeles,USA,34.0522,-118.2437,30.65,45.9,30.2,0.12,0.26,1015.0,5.19,19.57,37.4,23.5,10.9,11.7,10.6
2023-08-08T21:00:00,Los Angeles,USA,34.0522,-118.2437,27.73,80.8,25.73,1.93,5.83,1009.8,4.14,23.62,16.9,0.0,12.9,7.0,5.8
2023-08-08T22:00:00,London,UK,51.5074,-0.1278,22.96,64.9,21.78,0.39,2.68,981.3,7.99,15.82,35.4,13.3,3.5,5.3,19.9
2023-08-08T23:00:00,Delhi,India,28.65195,77.23149,19.05,37.3,19.74,1.27,7.01,1018.4,5.97,6.02,50.6,14.0,15.4,8.9,7.0
2023-08-09T00:00:00,Paris,France,48.8566,2.3522,20.14,58.0,21.19,0.94,3.75,1021.8,8.0,11.46,37.8,6.6,5.3,1.3,31.8
2023-08-09T01:00:00,Los Angeles,USA,34.0522,-118.2437,24.24,68.0,26.24,0.01,5.37,1006.8,0.0,16.42,70.4,25.5,6.7,1.6,29.7
2023-08-09T02:00:00,Cairo,Egypt,30.0444,31.2357,19.84,45.6,17.37,0.05,5.12,990.5,3.24,10.54,51.0,4.7,17.3,11.6,22.8
2023-08-09T03:00:00,Sydney,Australia,-33.8688,151.2093,13.75,87.5,14.28,0.16,4.04,1005.9,5.99,11.01,31.0,4.0,9.0,11.6,23.4
2023-08-09T04:00:00,London,UK,51.5074,-0.1278,22.29,48.4,24.42,0.91,7.67,1007.9,5.45,10.78,17.5,6.3,14.6,8.4,19.1
2023-08-09T05:00:00,Tokyo,Japan,35.6762,139.6503,20.0,49.2,19.06,0.41,5.66,1017.1,8.29,10.53,12.3,0.0,22.4,10.6,30.4
2023-08-09T06:00:00,Beijing,China,39.9042,116.4074,20.22,54.8,20.91,0.07,9.4,1008.0,4.96,10.98,78.1,1.9,29.4,11.2,6.0
2023-08-09T07:00:00,Cairo,Egypt,30.0444,31.2357,11.86,94.3,13.31,0.06,2.89,1018.0,4.68,9.81,43.4,28.8,27.3,4.8,2.8
2023-08-09T08:00:00,Sydney,Australia,-33.8688,151.2093,13.59,62.7,16.21,0.07,0.97,1007.2,6.75,8.01,0.2,0.0,0.0,6.4,32.6
2023-08-09T09:00:00,Johannesburg,South Africa,-26.2041,28.0473,18.86,59.0,18.34,0.33,3.12,1005.2,1.33,11.1,46.0,19.6,22.7,6.4,16.5
2023-08-09T10:00:00,Paris,France,48.8566,2.3522,26.0,50.6,24.87,0.17,1.64,999.4,11.0,17.12,42.4,10.9,19.0,14.8,23.6
2023-08-09T11:00:00,Cairo,Egypt,30.0444,31.2357,14.71,70.7,14.39,0.08,2.59,1006.3,3.05,8.79,31.3,27.5,26.4,15.0,11.9
2023-08-09T12:00:00,Tokyo,Japan,35.6762,139.6503,10.22,76.8,10.0,0.11,1.07,1006.8,2.93,5.78,39.2,32.0,18.7,5.8,15.8
2023-08-09T13:00:00,Johannesburg,South Africa,-26.2041,28.0473,16.82,76.9,14.33,0.05,0.46,1020.6,5.56,12.0,37.9,25.9,32.0,11.4,6.7
2023-08-09T14:00:00,Sydney,Australia,-33.8688,151.2093,28.34,37.6,29.12,0.49,5.45,1017.5,8.45,15.2,35.0,9.3,32.3,9.2,10.7
2023-08-09T15:00:00,Beijing,China,39.9042,116.4074,27.12,51.1,25.39,0.2,4.0,1032.2,3.72,16.82,57.9,10.8,25.3,13.1,4.0
2023-08-09T16:00:00,Los Angeles,USA,34.0522,-118.2437,20.16,65.2,20.07,1.52,4.08,1020.4,5.67,16.2,56.5,13.1,4.2,6.9,0.0
2023-08-09T17:00:00,Paris,France,48.8566,2.3522,23.57,54.2,22.03,0.13,5.49,1008.8,5.19,15.7,48.3,18.3,17.8,0.8,13.2
2023-08-09T18:00:00,Sao Paulo,Brazil,-23.5558,-46.6396,6.17,78.4,6.2,1.96,4.19,1032.9,7.4,1.92,41.7,19.7,20.1,6.1,6.4
2023-08-09T19:00:00,Los Angeles,USA,34.0522,-118.2437,18.92,46.4,19.33,0.02,7.53,1031.9,3.06,7.84,31.4,6.7,20.8,7.6,21.8
2023-08-09T20:00:00,Johannesburg,South Africa,-26.2041,28.0473,11.93,52.5,10.12,1.74,5.37,1020.0,7.77,3.19,47.6,6.6,4.5,5.6,40.1
2023-08-09T21:00:00,Cairo,Egypt,30.0444,31.2357,19.06,92.0,20.14,0.07,2.74,1010.4,4.66,18.01,31.4,15.0,29.5,19.6,14.2
2023-08-09T22:00:00,Paris,France,48.8566,2.3522,22.46,57.1,22.33,0.05,5.89,1019.4,4.39,13.3,20.5,7.8,8.6,3.9,22.8
2023-08-09T23:00:00,Tokyo,Japan,35.6762,139.6503,19.91,57.2,21.58,0.06,4.93,1004.2,7.21,11.38,9.4,2.7,8.6,12.1,19.0
2023-08-10T00:00:00,Johannesburg,South Africa,-26.2041,28.0473,17.2,47.6,16.81,1.11,2.27,1020.6,5.71,5.65,25.7,2.4,12.6,7.0,15.8
2023-08-10T01:00:00,Johannesburg,South Africa,-26.2041,28.0473,6.95,51.7,8.88,0.24,7.2,1038.8,4.51,-2.2,53.3,4.3,24.1,8.0,27.8
2023-08-10T02:00:00,Sao Paulo,Brazil,-23.5558,-46.6396,21.63,85.2,21.0,1.3,1.65,1009.3,7.04,18.39,62.1,23.0,7.9,7.7,11.8
2023-08-10T03:00:00,Sydney,Australia,-33.8688,151.2093,20.63,70.1,20.51,1.44,1.66,996.9,0.43,13.59,38.3,14.8,6.6,0.0,18.2
2023-08-10T04:00:00,London,UK,51.5074,-0.1278,22.94,76.7,23.42,0.31,5.49,1020.9,2.77,18.78,47.4,0.4,10.1,1.9,11.9
2023-08-10T05:00:00,Delhi,India,28.65195,77.23149,19.92,31.0,22.14,1.83,2.86,1011.5,8.65,6.75,18.0,0.0,19.8,14.2,0.0
2023-08-10T06:00:00,Paris,France,48.8566,2.3522,19.41,26.5,19.42,0.09,4.17,1007.7,8.33,5.35,30.9,3.9,28.6,5.1,5.2
2023-08-10T07:00:00,Paris,France,48.8566,2.3522,19.48,53.7,21.89,0.09,1.9,1008.0,8.69,9.13,24.4,12.7,11.0,11.1,14.0
2023-08-10T08:00:00,Sao Paulo,Brazil,-23.5558,-46.6396,13.86,73.4,11.68,0.01,2.53,1013.5,7.43,8.64,38.5,25.7,34.9,9.3,13.9
2023-08-10T09:00:00,Paris,France,48.8566,2.3522,24.6,44.5,27.23,0.02,1.93,1001.8,7.95,13.84,28.9,22.9,15.9,7.9,8.9
2023-08-10T10:00:00,Sao Paulo,Brazil,-23.5558,-46.6396,10.0,41.3,8.63,0.02,6.25,1011.7,9.47,-1.11,18.9,6.4,17.7,14.4,26.4
2023-08-10T11:00:00,Johannesburg,South Africa,-26.2041,28.0473,14.39,95.0,15.5,0.13,6.64,1014.6,4.81,11.36,3.9,0.3,12.1,8.9,28.4
